Unnamed: 0,Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
1101,AI,Originality,,AI,0.9998,0.0001999999999999,
1102,AI,Originality,,AI,0.9995,0.0004999999999999,
1103,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1104,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1105,AI,Originality,,AI,0.9988,0.0011999999999999,
1106,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1107,AI,Originality,,AI,0.9998,0.0001999999999999,
1108,AI,Originality,,AI,0.9986,0.0013999999999999,
1109,AI,Originality,,AI,0.9997,0.0002999999999999,
1110,AI,Originality,,AI,1.0,0.0,
1111,AI,Originality,,AI,0.9998,0.0001999999999999,
1112,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1113,AI,Originality,,AI,0.9995,0.0004999999999999,
1114,AI,Originality,,AI,0.9996,0.0003999999999999,
1115,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1116,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1117,AI,Originality,,AI,1.0,0.0,
1118,AI,Originality,,AI,0.9996,0.0003999999999999,
1119,AI,Originality,,AI,0.9989,0.0010999999999999,
1120,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1121,AI,Originality,,AI,0.9993,0.0007,
1122,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1123,AI,Originality,,AI,0.9996,0.0003999999999999,
1124,AI,Originality,,AI,0.9998,0.0001999999999999,
1125,AI,Originality,,AI,1.0,0.0,
1126,AI,Originality,,AI,0.9998,0.0001999999999999,
1127,AI,Originality,,AI,0.9998,0.0001999999999999,
1128,AI,Originality,,AI,0.9988,0.0011999999999999,
1129,AI,Originality,,AI,0.9987,0.0012999999999999,
1130,AI,Originality,,AI,0.9996,0.0003999999999999,
1131,AI,Originality,,AI,0.9996,0.0003999999999999,
1132,AI,Originality,,AI,1.0,0.0,
1133,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1134,AI,Originality,,AI,1.0,0.0,
1135,AI,Originality,,AI,1.0,0.0,
1136,AI,Originality,,AI,0.9998,0.0001999999999999,
1137,AI,Originality,,AI,0.9998,0.0001999999999999,
1138,AI,Originality,,AI,0.9998,0.0001999999999999,
1139,AI,Originality,,AI,1.0,0.0,
1140,AI,Originality,,AI,0.9997,0.0002999999999999,
1141,AI,Originality,,AI,1.0,0.0,
1142,AI,Originality,,AI,0.9997,0.0002999999999999,
1143,AI,Originality,,AI,0.9887,0.0112999999999999,
1144,AI,Originality,,AI,0.9993,0.0007,
1145,AI,Originality,,AI,0.9995,0.0004999999999999,
1146,AI,Originality,,AI,0.9998,0.0001999999999999,
1147,AI,Originality,,AI,0.999,0.001,
1148,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1149,AI,Originality,,AI,0.9956,0.0043999999999999,
1150,AI,Originality,,AI,1.0,0.0,
1151,AI,Originality,,AI,0.9991,0.0009,
1152,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1153,AI,Originality,,AI,0.9983,0.0017,
1154,AI,Originality,,AI,0.9997,0.0002999999999999,
1155,AI,Originality,,AI,0.999,0.001,
1156,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1157,AI,Originality,,AI,0.9994,0.0006,
1158,AI,Originality,,AI,0.9998,0.0001999999999999,
1159,AI,Originality,,AI,0.9985,0.0014999999999999,
1160,AI,Originality,,AI,0.9996,0.0003999999999999,
1161,AI,Originality,,AI,1.0,0.0,
1162,AI,Originality,,AI,0.9968,0.0031999999999999,
1163,AI,Originality,,AI,1.0,0.0,
1164,AI,Originality,,AI,0.9991,0.0009,
1165,AI,Originality,,AI,0.9937,0.0062999999999999,
1166,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1167,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1168,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1169,AI,Originality,,AI,0.9997,0.0002999999999999,
1170,AI,Originality,,AI,0.9956,0.0043999999999999,
1171,AI,Originality,,AI,0.9998,0.0001999999999999,
1172,AI,Originality,,AI,0.9996,0.0003999999999999,
1173,AI,Originality,,AI,0.9994,0.0006,
1174,AI,Originality,,AI,0.999,0.001,
1175,AI,Originality,,AI,0.9996,0.0003999999999999,
1176,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1177,AI,Originality,,AI,0.9958,0.0041999999999999,
1178,AI,Originality,,AI,0.9992,0.0008,
1179,AI,Originality,,AI,0.9997,0.0002999999999999,
1180,AI,Originality,,AI,0.9989,0.0010999999999999,
1181,AI,Originality,,AI,0.9969,0.0030999999999999,
1182,AI,Originality,,AI,1.0,0.0,
1183,AI,Originality,,AI,0.9995,0.0004999999999999,
1184,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1185,AI,Originality,,AI,0.9989,0.0010999999999999,
1186,AI,Originality,,AI,0.9985,0.0014999999999999,
1187,AI,Originality,,AI,0.9978,0.0021999999999999,
1188,AI,Originality,,AI,0.9983,0.0017,
1189,AI,Originality,,AI,0.9998,0.0001999999999999,
1190,AI,Originality,,AI,0.9997,0.0002999999999999,
1191,AI,Originality,,AI,0.9998,0.0001999999999999,
1192,AI,Originality,,AI,0.9988,0.0011999999999999,
1193,AI,Originality,,AI,0.9998,0.0001999999999999,
1194,AI,Originality,,AI,1.0,0.0,
1195,AI,Originality,,AI,0.9998,0.0001999999999999,
1196,AI,Originality,,AI,0.9963,0.0037,
1197,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1198,AI,Originality,,AI,0.9996,0.0003999999999999,
1199,AI,Originality,,AI,0.9998,0.0001999999999999,
1200,AI,Originality,,AI,0.9995,0.0004999999999999,
1201,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1202,AI,Originality,,AI,0.9991,0.0009,
1203,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1204,AI,Originality,,AI,0.9977,0.0022999999999999,
1205,AI,Originality,,AI,0.9986,0.0013999999999999,
1206,AI,Originality,,AI,0.9992,0.0008,
1207,AI,Originality,,AI,0.9953,0.0047,
1208,AI,Originality,,AI,0.9984,0.0016,
1209,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1210,AI,Originality,,AI,0.9067,0.0933,
1211,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1212,AI,Originality,,AI,1.0,0.0,
1213,AI,Originality,,AI,0.9991,0.0009,
1214,AI,Originality,,AI,0.9992,0.0008,
1215,AI,Originality,,AI,0.9997,0.0002999999999999,
1216,AI,Originality,,AI,0.999,0.001,
1217,AI,Originality,,AI,0.9992,0.0008,
1218,AI,Originality,,AI,0.9982,0.0018,
1219,AI,Originality,,AI,0.9988,0.0011999999999999,
1220,AI,Originality,,AI,0.9985,0.0014999999999999,
1221,AI,Originality,,AI,0.9992,0.0008,
1222,AI,Originality,,AI,0.9996,0.0003999999999999,
1223,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1224,AI,Originality,,AI,0.9989,0.0010999999999999,
1225,AI,Originality,,AI,0.9992,0.0008,
1226,AI,Originality,,AI,0.994,0.006,
1227,AI,Originality,,AI,1.0,0.0,
1228,AI,Originality,,AI,0.9995,0.0004999999999999,
1229,AI,Originality,,AI,0.9989,0.0010999999999999,
1230,AI,Originality,,AI,0.9982,0.0018,
1231,AI,Originality,,AI,0.9992,0.0008,
1232,AI,Originality,,AI,0.9993,0.0007,
1233,AI,Originality,,AI,1.0,0.0,
1234,AI,Originality,,AI,0.9977,0.0022999999999999,
1235,AI,Originality,,AI,0.9987,0.0012999999999999,
1236,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1237,AI,Originality,,AI,0.9993,0.0007,
1238,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1239,AI,Originality,,AI,0.9944,0.0056,
1240,AI,Originality,,AI,0.972,0.028,
1241,AI,Originality,,AI,0.9989,0.0010999999999999,
1242,AI,Originality,,AI,1.0,0.0,
1243,AI,Originality,,AI,1.0,0.0,
1244,AI,Originality,,AI,0.9986,0.0013999999999999,
1245,AI,Originality,,AI,0.9998,0.0001999999999999,
1246,AI,Originality,,AI,0.9996,0.0003999999999999,
1247,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1248,AI,Originality,,AI,0.998,0.002,
1249,AI,Originality,,AI,0.9998,0.0001999999999999,
1250,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1251,AI,Originality,,AI,0.9997,0.0002999999999999,
1252,AI,Originality,,AI,0.9989,0.0010999999999999,
1253,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1254,AI,Originality,,AI,0.9992,0.0008,
1255,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1256,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1257,AI,Originality,,AI,0.9995,0.0004999999999999,
1258,AI,Originality,,AI,0.9995,0.0004999999999999,
1259,AI,Originality,,AI,0.9991,0.0009,
1260,AI,Originality,,AI,0.9983,0.0017,
1261,AI,Originality,,AI,0.9998,0.0001999999999999,
1262,AI,Originality,,AI,0.9995,0.0004999999999999,
1263,AI,Originality,,AI,0.9918,0.0081999999999999,
1264,AI,Originality,,AI,0.9992,0.0008,
1265,AI,Originality,,AI,0.997,0.003,
1266,AI,Originality,,AI,0.999,0.001,
1267,AI,Originality,,AI,0.9795,0.0204999999999999,
1268,AI,Originality,,AI,0.9936,0.0063999999999999,
1269,AI,Originality,,AI,0.9723,0.0276999999999999,
1270,AI,Originality,,AI,0.9882,0.0118,
1271,AI,Originality,,AI,0.9977,0.0022999999999999,
1272,AI,Originality,,AI,0.9975,0.0024999999999999,
1273,AI,Originality,,AI,0.9975,0.0024999999999999,
1274,AI,Originality,,AI,0.9991,0.0009,
1275,AI,Originality,,AI,0.9983,0.0017,
1276,AI,Originality,,AI,0.991,0.009,
1277,AI,Originality,,AI,0.9997,0.0002999999999999,
1278,AI,Originality,,AI,0.9834,0.0165999999999999,
1279,AI,Originality,,AI,0.9316,0.0684,
1280,AI,Originality,,AI,0.9998,0.0001999999999999,
1281,AI,Originality,,AI,0.9838,0.0161999999999999,
1282,AI,Originality,,AI,0.9978,0.0021999999999999,
1283,AI,Originality,,AI,0.9996,0.0003999999999999,
1284,AI,Originality,,AI,0.9996,0.0003999999999999,
1285,AI,Originality,,AI,0.9973,0.0027,
1286,AI,Originality,,AI,1.0,0.0,
1287,AI,Originality,,AI,0.9993,0.0007,
1288,AI,Originality,,AI,0.9983,0.0017,
1289,AI,Originality,,AI,0.9993,0.0007,
1290,AI,Originality,,AI,0.9998,0.0001999999999999,
1291,AI,Originality,,AI,0.9992,0.0008,
1292,AI,Originality,,AI,0.9957,0.0042999999999999,
1293,AI,Originality,,AI,0.9998,0.0001999999999999,
1294,AI,Originality,,AI,0.9984,0.0016,
1295,AI,Originality,,AI,0.9982,0.0018,
1296,AI,Originality,,AI,0.9996,0.0003999999999999,
1297,AI,Originality,,AI,1.0,0.0,
1298,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1299,AI,Originality,,AI,0.9803,0.0197,
1300,AI,Originality,,AI,0.9931,0.0069,
1301,AI,Originality,,AI,0.9909,0.0090999999999999,
1302,AI,Originality,,AI,0.9866,0.0133999999999999,
1303,AI,Originality,,AI,0.9997,0.0002999999999999,
1304,AI,Originality,,AI,0.9981,0.0019,
1305,AI,Originality,,AI,1.0,0.0,
1306,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1307,AI,Originality,,AI,0.999,0.001,
1308,AI,Originality,,AI,0.9965,0.0034999999999999,
1309,AI,Originality,,AI,0.9997,0.0002999999999999,
1310,AI,Originality,,AI,0.9924,0.0076,
1311,AI,Originality,,AI,0.9952,0.0048,
1312,AI,Originality,,AI,0.9997,0.0002999999999999,
1313,AI,Originality,,AI,0.9984,0.0016,
1314,AI,Originality,,AI,0.9997,0.0002999999999999,
1315,AI,Originality,,AI,0.9927,0.0072999999999999,
1316,AI,Originality,,AI,0.9991,0.0009,
1317,AI,Originality,,AI,0.9993,0.0007,
1318,AI,Originality,,AI,0.9967,0.0032999999999999,
1319,AI,Originality,,AI,0.9819,0.0181,
1320,AI,Originality,,AI,0.9964,0.0036,
1321,AI,Originality,,AI,0.9992,0.0008,
1322,AI,Originality,,AI,0.9997,0.0002999999999999,
1323,AI,Originality,,AI,0.9977,0.0022999999999999,
1324,AI,Originality,,AI,0.9998,0.0001999999999999,
1325,AI,Originality,,AI,0.9993,0.0007,
1326,AI,Originality,,AI,0.9926,0.0073999999999999,
1327,AI,Originality,,AI,0.9983,0.0017,
1328,AI,Originality,,AI,0.9997,0.0002999999999999,
1329,AI,Originality,,AI,0.9984,0.0016,
1330,AI,Originality,,AI,0.9986,0.0013999999999999,
1331,AI,Originality,,AI,0.9987,0.0012999999999999,
1332,AI,Originality,,AI,0.9951,0.0049,
1333,AI,Originality,,AI,0.998,0.002,
1334,AI,Originality,,AI,0.9991,0.0009,
1335,AI,Originality,,AI,0.9992,0.0008,
1336,AI,Originality,,AI,0.9988,0.0011999999999999,
1337,AI,Originality,,AI,1.0,0.0,
1338,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1339,AI,Originality,,AI,0.9998,0.0001999999999999,
1340,AI,Originality,,AI,0.9978,0.0021999999999999,
1341,AI,Originality,,AI,0.9998,0.0001999999999999,
1342,AI,Originality,,AI,0.9928,0.0071999999999999,
1343,AI,Originality,,AI,0.9995,0.0004999999999999,
1344,AI,Originality,,AI,0.9765,0.0234999999999999,
1345,AI,Originality,,AI,0.999,0.001,
1346,AI,Originality,,AI,0.9961,0.0039,
1347,AI,Originality,,AI,0.9719,0.0281,
1348,AI,Originality,,AI,0.9976,0.0023999999999999,
1349,AI,Originality,,AI,0.9968,0.0031999999999999,
1350,AI,Originality,,AI,0.9994,0.0006,
1351,AI,Originality,,AI,0.999,0.001,
1352,AI,Originality,,AI,0.999,0.001,
1353,AI,Originality,,AI,0.9956,0.0043999999999999,
1354,AI,Originality,,AI,0.9979,0.0020999999999999,
1355,AI,Originality,,AI,0.9912,0.0088,
1356,AI,Originality,,AI,0.9956,0.0043999999999999,
1357,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1358,AI,Originality,,AI,0.9983,0.0017,
1359,AI,Originality,,AI,0.9894,0.0106,
1360,AI,Originality,,AI,0.9949,0.0050999999999999,
1361,AI,Originality,,AI,0.9915,0.0084999999999999,
1362,AI,Originality,,AI,0.9881,0.0119,
1363,AI,Originality,,AI,0.8329,0.1671,
1364,AI,Originality,,AI,0.9954,0.0046,
1365,AI,Originality,,AI,0.9993,0.0007,
1366,AI,Originality,,AI,0.9954,0.0046,
1367,AI,Originality,,AI,1.0,0.0,
1368,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1369,AI,Originality,,AI,0.9956,0.0043999999999999,
1370,AI,Originality,,AI,0.9583,0.0416999999999999,
1371,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1372,AI,Originality,,AI,0.9614,0.0385999999999999,
1373,AI,Originality,,AI,0.9991,0.0009,
1374,AI,Originality,,AI,0.996,0.004,
1375,AI,Originality,,AI,0.9911,0.0089,
1376,AI,Originality,,AI,0.9484,0.0515999999999999,
1377,AI,Originality,,AI,1.0,0.0,
1378,AI,Originality,,AI,0.9975,0.0024999999999999,
1379,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1380,AI,Originality,,AI,0.9924,0.0076,
1381,AI,Originality,,AI,0.9942,0.0058,
1382,AI,Originality,,AI,0.997,0.003,
1383,AI,Originality,,AI,0.9987,0.0012999999999999,
1384,AI,Originality,,AI,0.8726,0.1273999999999999,
1385,AI,Originality,,AI,0.9963,0.0037,
1386,AI,Originality,,AI,0.9991,0.0009,
1387,AI,Originality,,AI,0.9961,0.0039,
1388,AI,Originality,,AI,0.9922,0.0078,
1389,AI,Originality,,AI,0.9978,0.0021999999999999,
1390,AI,Originality,,AI,1.0,0.0,
1391,AI,Originality,,AI,0.9639,0.0361,
1392,AI,Originality,,AI,0.9981,0.0019,
1393,AI,Originality,,AI,0.9965,0.0034999999999999,
1394,AI,Originality,,AI,0.9974,0.0026,
1395,AI,Originality,,AI,0.9997,0.0002999999999999,
1396,AI,Originality,,AI,0.9935,0.0064999999999999,
1397,AI,Originality,,AI,0.999,0.001,
1398,AI,Originality,,AI,0.992,0.008,
1399,AI,Originality,,AI,0.9986,0.0013999999999999,
1400,AI,Originality,,AI,0.9932,0.0068,
1401,AI,Originality,,AI,0.9789,0.0211,
1402,AI,Originality,,AI,0.9993,0.0007,
1403,AI,Originality,,AI,0.9992,0.0008,
1404,AI,Originality,,AI,0.9865,0.0134999999999999,
1405,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1406,AI,Originality,,AI,0.9984,0.0016,
1407,AI,Originality,,AI,0.9979,0.0020999999999999,
1408,AI,Originality,,AI,0.9757,0.0242999999999999,
1409,AI,Originality,,AI,0.9967,0.0032999999999999,
1410,AI,Originality,,AI,0.9993,0.0007,
1411,AI,Originality,,AI,0.9985,0.0014999999999999,
1412,AI,Originality,,AI,0.9986,0.0013999999999999,
1413,AI,Originality,,AI,0.9188,0.0812,
1414,AI,Originality,,AI,0.9977,0.0022999999999999,
1415,AI,Originality,,AI,0.9969,0.0030999999999999,
1416,AI,Originality,,AI,0.9174,0.0826,
1417,AI,Originality,,AI,0.9805,0.0194999999999999,
1418,AI,Originality,,AI,0.987,0.013,
1419,AI,Originality,,AI,0.9997,0.0002999999999999,
1420,AI,Originality,,AI,0.9994,0.0006,
1421,AI,Originality,,AI,0.9982,0.0018,
1422,AI,Originality,,AI,0.9887,0.0112999999999999,
1423,AI,Originality,,AI,0.9985,0.0014999999999999,
1424,AI,Originality,,AI,0.9663,0.0336999999999999,
1425,AI,Originality,,AI,0.9994,0.0006,
1426,AI,Originality,,AI,0.9887,0.0112999999999999,
1427,AI,Originality,,AI,0.9683,0.0316999999999999,
1428,AI,Originality,,AI,0.9988,0.0011999999999999,
1429,AI,Originality,,AI,0.9888,0.0111999999999999,
1430,AI,Originality,,AI,0.9999,9.9999999999989e-05,
1431,AI,Originality,,AI,0.9935,0.0064999999999999,
1432,AI,Originality,,AI,0.9565,0.0434999999999999,
1433,AI,Originality,,AI,0.9717,0.0282999999999999,
1434,AI,Originality,,AI,0.9591,0.0409,
1435,AI,Originality,,AI,0.9858,0.0141999999999999,
1436,AI,Originality,,AI,0.9409,0.0591,
1437,AI,Originality,,AI,0.9993,0.0007,
1438,AI,Originality,,AI,0.9961,0.0039,
1439,AI,Originality,,AI,0.998,0.002,
1440,AI,Originality,,AI,0.9295,0.0705,
1441,AI,Originality,,AI,0.9923,0.0077,
1442,AI,Originality,,AI,0.8194,0.1805999999999999,
1443,AI,Originality,,HUMAN,0.9777,0.0222999999999999,
1444,Human,Originality,,HUMAN,0.0006,0.9994,
1445,Human,Originality,,HUMAN,0.0002,0.9998,
1446,Human,Originality,,HUMAN,0.0006,0.9994,
1447,Human,Originality,,HUMAN,0.0013,0.9987,
1448,Human,Originality,,HUMAN,0.012,0.988,
1449,Human,Originality,,HUMAN,0.0003,0.9997,
1450,Human,Originality,,HUMAN,0.0006,0.9994,
1451,Human,Originality,,HUMAN,0.0009,0.9991,
1452,Human,Originality,,HUMAN,0.0006,0.9994,
1453,Human,Originality,,HUMAN,0.0127,0.9873,
1454,Human,Originality,,HUMAN,0.0011,0.9989,
1455,Human,Originality,,HUMAN,0.0002,0.9998,
1456,Human,Originality,,HUMAN,0.0004,0.9996,
1457,Human,Originality,,HUMAN,0.003,0.997,
1458,Human,Originality,,HUMAN,0.019,0.981,
1459,Human,Originality,,HUMAN,0.0091,0.9909,
1460,Human,Originality,,HUMAN,0.0015,0.9985,
1461,Human,Originality,,HUMAN,0.0008,0.9992,
1462,Human,Originality,,HUMAN,0.0002,0.9998,
1463,Human,Originality,,HUMAN,0.0021,0.9979,
1464,Human,Originality,,HUMAN,0.0023,0.9977,
1465,Human,Originality,,HUMAN,0.0009,0.9991,
1466,Human,Originality,,HUMAN,0.0007,0.9993,
1467,Human,Originality,,HUMAN,0.0035,0.9965,
1468,Human,Originality,,HUMAN,0.0007,0.9993,
1469,Human,Originality,,HUMAN,0.0014,0.9986,
1470,Human,Originality,,HUMAN,0.0002,0.9998,
1471,Human,Originality,,HUMAN,0.0073,0.9927,
1472,Human,Originality,,HUMAN,0.0004,0.9996,
1473,Human,Originality,,HUMAN,0.0002,0.9998,
1474,Human,Originality,,HUMAN,0.0178,0.9822,
1475,Human,Originality,,HUMAN,0.0024,0.9976,
1476,Human,Originality,,HUMAN,0.0044,0.9956,
1477,Human,Originality,,HUMAN,0.001,0.999,
1478,Human,Originality,,HUMAN,0.0104,0.9896,
1479,Human,Originality,,HUMAN,0.0003,0.9997,
1480,Human,Originality,,HUMAN,0.0016,0.9984,
1481,Human,Originality,,HUMAN,0.0026,0.9974,
1482,Human,Originality,,HUMAN,0.0012,0.9988,
1483,Human,Originality,,HUMAN,0.0047,0.9953,
1484,Human,Originality,,HUMAN,0.0104,0.9896,
1485,Human,Originality,,HUMAN,0.0218,0.9782,
1486,Human,Originality,,HUMAN,0.0094,0.9906,
1487,Human,Originality,,HUMAN,0.001,0.999,
1488,Human,Originality,,HUMAN,0.0018,0.9982,
1489,Human,Originality,,HUMAN,0.0118,0.9882,
1490,Human,Originality,,HUMAN,0.009,0.991,
1491,Human,Originality,,HUMAN,0.0038,0.9962,
1492,Human,Originality,,HUMAN,0.0025,0.9975,
1493,Human,Originality,,HUMAN,0.0003,0.9997,
1494,Human,Originality,,HUMAN,0.0129,0.9871,
1495,Human,Originality,,HUMAN,0.0143,0.9857,
1496,Human,Originality,,HUMAN,0.0081,0.9919,
1497,Human,Originality,,HUMAN,0.021,0.979,
1498,Human,Originality,,HUMAN,0.0119,0.9881,
1499,Human,Originality,,HUMAN,0.0021,0.9979,
1500,Human,Originality,,HUMAN,0.0054,0.9946,
1501,Human,Originality,,HUMAN,0.0046,0.9954,
1502,Human,Originality,,HUMAN,0.0072,0.9928,
1503,Human,Originality,,HUMAN,0.0003,0.9997,
1504,Human,Originality,,HUMAN,0.0054,0.9946,
1505,Human,Originality,,HUMAN,0.0035,0.9965,
1506,Human,Originality,,HUMAN,0.0002,0.9998,
1507,Human,Originality,,HUMAN,0.0911,0.9089,
1508,Human,Originality,,HUMAN,0.0104,0.9896,
1509,Human,Originality,,HUMAN,0.0187,0.9813,
1510,Human,Originality,,HUMAN,0.017,0.983,
1511,Human,Originality,,HUMAN,0.0009,0.9991,
1512,Human,Originality,,HUMAN,0.0011,0.9989,
1513,Human,Originality,,HUMAN,0.01,0.99,
1514,Human,Originality,,HUMAN,0.0095,0.9905,
1515,Human,Originality,,HUMAN,0.0244,0.9756,
1516,Human,Originality,,HUMAN,0.0081,0.9919,
1517,Human,Originality,,HUMAN,0.0007,0.9993,
1518,Human,Originality,,HUMAN,0.0203,0.9797,
1519,Human,Originality,,HUMAN,0.0116,0.9884,
1520,Human,Originality,,HUMAN,0.0065,0.9935,
1521,Human,Originality,,HUMAN,0.0042,0.9958,
1522,Human,Originality,,HUMAN,0.0143,0.9857,
1523,Human,Originality,,HUMAN,0.0023,0.9977,
1524,Human,Originality,,HUMAN,0.0482,0.9518,
1525,Human,Originality,,HUMAN,0.0087,0.9913,
1526,Human,Originality,,HUMAN,0.0004,0.9996,
1527,Human,Originality,,HUMAN,0.0087,0.9913,
1528,Human,Originality,,HUMAN,0.0201,0.9799,
1529,Human,Originality,,HUMAN,0.0316,0.9684,
1530,Human,Originality,,HUMAN,0.0015,0.9985,
1531,Human,Originality,,HUMAN,0.0011,0.9989,
1532,Human,Originality,,HUMAN,0.0164,0.9836,
1533,Human,Originality,,HUMAN,0.0005,0.9995,
1534,Human,Originality,,HUMAN,0.0027,0.9973,
1535,Human,Originality,,HUMAN,0.026,0.974,
1536,Human,Originality,,HUMAN,0.0023,0.9977,
1537,Human,Originality,,HUMAN,0.0026,0.9974,
1538,Human,Originality,,HUMAN,0.0164,0.9836,
1539,Human,Originality,,HUMAN,0.001,0.999,
1540,Human,Originality,,HUMAN,0.0005,0.9995,
1541,Human,Originality,,HUMAN,0.0003,0.9997,
1542,Human,Originality,,HUMAN,0.0014,0.9986,
1543,Human,Originality,,HUMAN,0.02,0.98,
1544,Human,Originality,,HUMAN,0.0038,0.9962,
1545,Human,Originality,,HUMAN,0.0239,0.9761,
1546,Human,Originality,,HUMAN,0.0008,0.9992,
1547,Human,Originality,,HUMAN,0.0004,0.9996,
1548,Human,Originality,,HUMAN,0.0112,0.9888,
1549,Human,Originality,,HUMAN,0.003,0.997,
1550,Human,Originality,,HUMAN,0.0014,0.9986,
1551,Human,Originality,,HUMAN,0.0075,0.9925,
1552,Human,Originality,,HUMAN,0.0131,0.9869,
1553,Human,Originality,,HUMAN,0.0196,0.9804,
1554,Human,Originality,,HUMAN,0.0142,0.9858,
1555,Human,Originality,,HUMAN,0.009,0.991,
1556,Human,Originality,,HUMAN,0.0275,0.9725,
1557,Human,Originality,,HUMAN,0.0016,0.9984,
1558,Human,Originality,,HUMAN,0.0175,0.9825,
1559,Human,Originality,,HUMAN,0.0082,0.9918,
1560,Human,Originality,,HUMAN,0.0017,0.9983,
1561,Human,Originality,,HUMAN,0.0036,0.9964,
1562,Human,Originality,,HUMAN,0.0166,0.9834,
1563,Human,Originality,,HUMAN,0.0019,0.9981,
1564,Human,Originality,,HUMAN,0.0106,0.9894,
1565,Human,Originality,,HUMAN,0.0052,0.9948,
1566,Human,Originality,,HUMAN,0.0333,0.9667,
1567,Human,Originality,,HUMAN,0.0081,0.9919,
1568,Human,Originality,,HUMAN,0.0218,0.9782,
1569,Human,Originality,,HUMAN,0.0032,0.9968,
1570,Human,Originality,,HUMAN,0.001,0.999,
1571,Human,Originality,,HUMAN,0.0252,0.9748,
1572,Human,Originality,,HUMAN,0.0084,0.9916,
1573,Human,Originality,,HUMAN,0.0346,0.9654,
1574,Human,Originality,,HUMAN,0.0224,0.9776,
1575,Human,Originality,,HUMAN,0.0146,0.9854,
1576,Human,Originality,,HUMAN,0.001,0.999,
1577,Human,Originality,,HUMAN,0.0157,0.9843,
1578,Human,Originality,,HUMAN,0.0021,0.9979,
1579,Human,Originality,,HUMAN,0.0006,0.9994,
1580,Human,Originality,,HUMAN,0.017,0.983,
1581,Human,Originality,,HUMAN,0.0248,0.9752,
1582,Human,Originality,,HUMAN,0.0215,0.9785,
1583,Human,Originality,,HUMAN,0.0205,0.9795,
1584,Human,Originality,,HUMAN,0.003,0.997,
1585,Human,Originality,,HUMAN,0.0104,0.9896,
1586,Human,Originality,,HUMAN,0.0092,0.9908,
1587,Human,Originality,,HUMAN,0.0017,0.9983,
1588,Human,Originality,,HUMAN,0.0136,0.9864,
1589,Human,Originality,,HUMAN,0.0005,0.9995,
1590,Human,Originality,,HUMAN,0.0149,0.9851,
1591,Human,Originality,,HUMAN,0.015,0.985,
1592,Human,Originality,,HUMAN,0.0116,0.9884,
1593,Human,Originality,,HUMAN,0.0059,0.9941,
1594,Human,Originality,,HUMAN,0.0153,0.9847,
1595,Human,Originality,,HUMAN,0.0072,0.9928,
1596,Human,Originality,,HUMAN,0.002,0.998,
1597,Human,Originality,,HUMAN,0.0125,0.9875,
1598,Human,Originality,,HUMAN,0.0004,0.9996,
1599,Human,Originality,,HUMAN,0.0189,0.9811,
1600,Human,Originality,,HUMAN,0.0033,0.9967,
1601,Human,Originality,,HUMAN,0.0002,0.9998,
1602,Human,Originality,,HUMAN,0.0084,0.9916,
1603,Human,Originality,,HUMAN,0.0069,0.9931,
1604,Human,Originality,,HUMAN,0.016,0.984,
1605,Human,Originality,,HUMAN,0.0173,0.9827,
1606,Human,Originality,,HUMAN,0.0185,0.9815,
1607,Human,Originality,,HUMAN,0.0023,0.9977,
1608,Human,Originality,,HUMAN,0.0079,0.9921,
